post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
179228884.99,2025-12-01T06:59:33.908Z,true,2025-12-01T06:59:34.063Z,2025-12-01T06:59:34.063Z,newsletter,everyone,Lazy-loading zlepšuje výkon webu. ŘSoW#99,Má to dvojdiamant spočítané? Snižování kognitivní zátěže. Pokles CTR v hledání. Jak Google hodnotí kvalitu? ALT nemá limit délky. Nástroje profíka nedělají. Design a vývoj potřebují překladatele. ,
178971776.alan-cooper,2025-11-15T13:25:46.471Z,true,,,newsletter,everyone,Alan Cooper: Od kódu k odpovědnému designu,"Otec Visual Basicu a průkopník etického designu, Alan Cooper proměnil svět technologií – nejprve skrze software, později strategickým myšlením.",
178743655.microformats,2025-11-13T06:59:28.363Z,true,,,newsletter,everyone,Mikroformáty,"Způsob, jak vložit strukturovaná data přímo do čitelného HTML pomocí jednoduchých tříd a atributů.",
178672142.favicon,2025-11-12T06:59:00.000Z,true,,,newsletter,everyone,Favikona,"Favikony jsou sadou ikon webu. Z původ­ního 16 × 16 px symbolu v pro­hlí­žeči od roku 1999 vyrostla v adap­tivní, maskova­telnou a vek­toro­vou značku pro weby a aplikace.",
178588799.98,2025-11-24T06:59:41.376Z,true,2025-11-24T06:59:42.736Z,2025-11-24T06:59:42.736Z,newsletter,everyone,Přeskočit na obsah. ŘSoW#98,Kdo nepřeje strategickému myšlení. Průvodce UX strategií. Jak posoudit nápady. Tipy pro konverze. 5 základů UI designu. Moderní CSS není pro lidi. Minim viable ethnography. Prototypování je mindset.,
178375596.emojidb,2025-11-09T06:59:36.707Z,true,,,newsletter,everyone,EmojiDB pro rychlé hledání toho správného emoji,"Rychlý, volně dostupný nástroj pro hledání emoji – skvělý pro inspiraci ",
178273762.otto-neurath,2025-11-08T06:59:33.249Z,true,,,newsletter,everyone,Otto Neurath proměnil data v empatii půl století před vznikem UX,"Rakouský filozof, sociolog a reformátor vizuální komunikace. Tvůrce systému Isotype a předchůdce human-centered designu a uživatelské zkušenosti.
",
178220621.figure-ground,2025-11-07T06:59:12.038Z,true,,,newsletter,everyone,Zásada figury a pozadí,"Pravidlo vnímání, které určuje, co vystupuje do popředí a co mizí v pozadí.",
178133545.spinner,2025-11-06T06:59:36.972Z,true,,,newsletter,everyone,Spinner,"Spinner je drobný vizuální prvek, který uživateli dává najevo, že systém pracuje.",
178016051.selection-bias,2025-11-05T06:59:11.402Z,true,,,newsletter,everyone,Výběrové zkreslení,"Systematická chyba, která vzniká, když se lidé nebo data zahrnutá do výzkumu liší od těch, kteří by v něm měli být zastoupeni, a výsledky tak klamou.",
177962633.97,2025-11-18T06:59:43.234Z,true,2025-11-18T06:59:43.962Z,2025-11-18T06:59:43.962Z,newsletter,everyone,UX bez governance končí v bahně. ŘSoW#97,7 tipů pro animace. Principy vizuálního návrhu. Jak psát chybové hlášky. URL jako nositel aplikačního stavu. Jak prosazovat UX a jak neskončit v bahně feature­‑creepu. Tichá revoluce v AI.,
177765050.roadmap,2025-11-04T06:59:28.787Z,true,,,newsletter,everyone,Cestovní mapa,"Roadmapa je živý nástroj pro slaďování vize, cílů a učení – nikoli seznam slibovaných funkcí.",
177765049.google-admin-toolbox,2025-11-02T06:59:24.290Z,true,,,newsletter,everyone,Google Admin Toolbox nabízí rychlou diagnostiku nejen pro Google Workspace,"Google Admin Toolbox – webová sada nástrojů pro testování, diagnostiku a řešení problémů s doménami a službami Google Workspace.",
177689676.molly-holzschlag,2025-11-01T06:59:22.613Z,true,,,newsletter,everyone,Molly Holzschlag: Dobrá víla otevřeného webu,"Průkopnice webových standardů, obhájkyně přístupnosti a autorka, která vtiskla digitálnímu designu lidskost.",
177615992.problem-statement,2025-10-31T06:59:35.244Z,true,,,newsletter,everyone,Vymezení problému,"Stručné a na důkazech založené určení skutečné potřeby uživatele, které řídí návrh od výzkumu až po realizaci.",
177482633.closure,2025-10-30T06:59:24.165Z,true,,,newsletter,everyone,Zásada uzávěry,"Gestalt princip, který ukazuje, jak lidé vnímají neúplné tvary jako celky, což umožňuje tvořit intuitivní a minimalistická digitální rozhraní.",
177362641.hedonic-treadmill,2025-10-29T06:59:26.554Z,true,,,newsletter,everyone,Hédonická adaptace,"Psychologický efekt, v jehož důsledku si uživatelé rychle zvyknou na novinky, pomáhá navrhovat zážitky, které se neomrzí.",
177316770.fab,2025-10-28T06:59:05.168Z,true,,,newsletter,everyone,Plovoucí akční tlačítko,"Zvýrazněné vznášející se tlačítko obvykle v pravém spodním rohu obrazovky, které vyvolá hlavní nedestruktivní akci.",
177304405.96,2025-11-11T06:59:32.001Z,true,2025-11-11T06:59:32.461Z,2025-11-11T06:59:32.461Z,newsletter,everyone,Máte designerské oko? ŘSoW#96,Uživatelské testování za 3 dni. Umí se firmy učit? 6 komponent UX strategie. DesignOps – systém v chaosu. Proč a jak měřit. Jak na tvorbu ikon. Mají freelanceři zveřejnit ceník? Máte designerské oko?,
177205477.aether-css,2025-10-26T06:59:00.000Z,true,,,newsletter,everyone,Aether CSS vytváří vizuální efekt průhledu přes sklo,Aether CSS je online nástroj pro tvorbu efektů skla a reliéfu s živým náhledem a okamžitým CSS.,
177054156.john-resig,2025-10-25T05:59:23.890Z,true,,,newsletter,everyone,John Resig: inspirátor celé vývojářské generace,"Tvůrce jQuery, který změnil JavaScript, prosazoval open source a umožnil milionům lidí tvořit pro web.",
176963656.scrolling,2025-10-24T05:59:31.199Z,true,,,newsletter,everyone,Převíjení,"Scrolling je základní způsob navigace na stránce, který umožňuje přístup k obsahu přesahujícímu viditelnou obrazovku – vznikl z omezení raných počítačů a vyvíjel se s dotykem a webem. ",
176881404.linkbuilding,2025-10-23T05:59:25.477Z,true,,,newsletter,everyone,Linkbuilding,"Získávání odkazů z jiných webů pro zlepšení viditelnosti, důvěryhodnosti a dohledatelnosti webu ve výsledcích vyhledávání, konverzacích s umělou inteligencí i v přirozeném procházení webu.",
176775399.spa,2025-10-22T05:59:04.928Z,true,,,newsletter,everyone,Jednostránkové aplikace,"Webová aplikace, která se načte jednorázově a aktualizuje obsah dynamicky bez opětovného načítání celé stránky.",
176675063.similarity,2025-10-21T05:59:30.573Z,true,,,newsletter,everyone,Zásada podobnosti,"Gestalt princip, díky němuž lidé vnímají podobné prvky jako související, což usnadňuje orientaci a používání rozhraní.",
176627526.95,2025-11-03T06:59:00.000Z,true,2025-11-03T07:30:05.300Z,2025-11-03T07:30:05.300Z,newsletter,everyone,Zvýrazněte preferovanou volbu. ŘSoW#95,Kdy animace nepomáhá? Kdy zvolit horní a kdy boční navigaci? State of UX 2025. Proč jsou produkty návykové? Personalizace se přeceňuje. Mýty o screenreaderu. 8 pilířů UX výzkumu. Nejhorší datepicker.,
176504149.easy-utm-tag-generator,2025-10-19T05:59:35.797Z,true,,,newsletter,everyone,Easy UTM Tag Generator pro přehledné sledování výkonu kampaní v Google Analytics,"Easy UTM Tag Generator pomůže vytvořit kampaně s UTM parametry bez složitostí, jen s čistými a přehlednými daty.",
176481015.timbl,2025-10-18T05:59:00.000Z,true,,,newsletter,everyone,Tim Berners-Lee: Tvůrce World Wide Webu,"Britský počítačový vědec, který v roce 1989 vynalezl World Wide Web a dodnes hájí jeho etické zásady.",
176368606.cupid,2025-10-17T05:59:22.878Z,true,,,newsletter,everyone,"CUPID: Clear, Unobstructed, Predictable, Indulgent, Digestible ","Designérský systém, který pomáhá snižovat dlouhodobé ergonomické zatížení – nejen usnadňovat první použití.",
176276977.atomic-research,2025-10-16T05:59:08.985Z,true,,,newsletter,everyone,Atomický výzkum,"Modulární způsob zaznamenávání a sdílení uživatelských poznatků, který umožňuje škálovatelné a důkazně podložené návrhové rozhodování v týmech.",
176178736.democratization,2025-10-15T05:59:25.791Z,true,,,newsletter,everyone,Demokratizace designu,Rozšíření designu za hranice odborníků – umožnění všem podílet se na tvořivém řešení problémů.,
176074521.ab-test,2025-10-14T05:59:10.890Z,true,,,newsletter,everyone,A/B testování,"Způsob, jak porovnávat varianty designu a lépe porozumět chování uživatelů.",
176074023.94,2025-10-27T06:59:21.689Z,true,2025-10-27T06:59:21.801Z,2025-10-27T06:59:21.801Z,newsletter,everyone,Přichází konverzační správa obsahu. ŘSoW#94,"Co má junior dát do portfolia? Už můžete aktualizovat web přes chat. Otázky, které do výzkumu nepatří. Participativní roadmapy. Jak vybrat výzkumný repozitář. AI zvyšuje efektivitu, ne kvalitu. ",
175981464.sample-size-calculator,2025-10-12T05:59:00.000Z,true,,,newsletter,everyone,Sample size calculator spočítá potřebný počet respondentů pro kvantitativní výzkum,"Praktický průvodce, jak zjistit, kolik odpovědí potřebujete pro přesná a spolehlivá data.",
175872352.shafi-goldwasser,2025-10-11T05:59:00.000Z,true,,,newsletter,everyone,"Shafi Goldwasser, strážkyně internetového soukromí","Průkopnice, jejíž teorie umožňují, aby digitální komunikace byla soukromá, bezpečná a důvěryhodná.",
175726216.checklist,2025-10-10T05:59:32.237Z,true,,,newsletter,everyone,Kontrolní seznam,"Jednoduchý a opakovatelný systém, který brání lidským chybám a zajišťuje spolehlivou realizaci.",
175564168.overchoice,2025-10-08T05:59:26.607Z,true,,,newsletter,everyone,Paradox volby,"Příliš mnoho možností může uživatele ochromit a zanechat u nich pocit nespokojenosti, i když si vyberou správně.",
175472372.hawthorne-effect,2025-10-07T05:59:04.271Z,true,,,newsletter,everyone,Hawthornský jev,Při přiznaném pozorování se lidé chovají nepřirozeně a výzkumníci v UX s tím musí počítat.,
175472370.dot-voting,2025-10-09T05:59:00.000Z,true,,,newsletter,everyone,Dot voting,"Jednoduchá a srozumitelná metoda, která pomáhá skupinám rychle určit, na čem nejvíc záleží.",
175404414.93,2025-10-20T05:59:19.225Z,true,2025-10-20T05:59:19.370Z,2025-10-20T05:59:19.370Z,newsletter,everyone,Drobečková navigace zlepšuje orientaci. ŘSoW#93,Apple má CSS vlastnost pro Liquid Glass. Pasti na nevhodné respondenty. Skvělé produkty podle Ley Verou. Na internet vtrhlo ověřování věku. Programátoři používají AI. Přístupné PDF. ,
175294995.60fps,2025-10-05T05:59:35.236Z,true,,,newsletter,everyone,60fps – galerie mikrointerakcí a efektů,"Platforma, která uchovává a představuje nejzajímavější detaily pohybu a interakce v digitálním designu.",
175191518.jesse-james-garrett,2025-10-04T05:59:21.783Z,true,,,newsletter,everyone,"Jesse James Garrett: Ten, kdo dal UX jeho jazyk","Průkopník user experience, který designérům poskytl rámce, slovník i jméno pro webovou revoluci.",
175104828.user-testing,2025-10-03T05:59:34.617Z,true,,,newsletter,everyone,Uživatelské testování,"Pozorování skutečných lidí při používání produktu odhaluje skryté slabiny, než se produkt dostane do světa.",
175086730.peek-and-pop,2025-10-02T05:59:00.000Z,true,,,newsletter,everyone,Nahlédnout a zobrazit,Gesto peek and pop zobrazí náhled obsahu a zpřístupní kontextovou nabídku bez přerušení uživatelské cesty.,
174974131.proximity,2025-10-01T05:59:22.548Z,true,,,newsletter,everyone,Zásada blízkosti,"Základní princip designu: uživatelé předpokládají, že prvky blízko sebe spolu souvisejí – a podle toho se chovají.",
174912179.92,2025-10-13T05:59:25.804Z,true,2025-10-13T05:59:25.933Z,2025-10-13T05:59:25.933Z,newsletter,everyone,Vyhněte se modálním oknům. ŘSoW#92,Linkbuilding je jen iluze. Jak opravit rozbité UI. Animace zlepší UI.UX je základ marketingu. Nástroje nejsou řešením. Efekt mávnutí motýlích křídel v UX. Rychlost psaní kódu už není prioritou.,
174903665.api,2025-09-30T05:59:00.000Z,true,,,newsletter,everyone,Aplikační programové rozhraní,"API umožňuje aplikacím spolu komunikovat – je to základní vrstva digitální infrastruktury, díky které spolu webové a mobilní služby mohou fungovat.",
174646848.site-check,2025-09-28T05:59:17.594Z,true,,,newsletter,everyone,Site Check od Frontend Dogma otestujte váš web ve více než 90 nástrojích,"Okamžitý přístup k nástrojům pro výkon, SEO, přístupnost a UX. Vše na jednom místě.",
174606476.jason-hoffman,2025-09-27T05:59:13.703Z,true,,,newsletter,everyone,Jason Hoffman je průkopníkem architektury škálovatelnosti webu,"Vize Jasona Hoffmana v oblasti kontejnerů, Node.js a otevřené infrastruktury změnila vývoj moderního webu.",
174597818.konference-2026,2025-09-26T08:13:00.182Z,true,,,page,everyone,Konference a odborné akce o webu 2026,,
174595068.microinteractions,2025-09-26T07:12:07.656Z,true,,,newsletter,everyone,Mikrointerakce,"Drobné momenty v rozhraní, které určují, jak intuitivní, příjemný a zapamatovatelný bude váš produkt.",
174492912.dash,2025-09-25T05:59:23.959Z,true,,,newsletter,everyone,Pomlčky a spojovník,Typografové rozlišují znaky pomlček a spojovníků pro estetické působení textu. Praxe pro jejich použití se liší mezi jazyky a kulturami.,
174383930.insight,2025-09-24T05:59:21.594Z,true,,,newsletter,everyone,Vhled,"Insight je porozumění, které odhalí, proč něco funguje, selhává nebo frustruje, a jak to zlepšit.",
174327863.91,2025-10-06T05:59:19.460Z,true,2025-10-06T05:59:19.587Z,2025-10-06T05:59:19.587Z,newsletter,everyone,A rozhraní vznikne až za běhu. ŘSoW#91,Jak navrhovat pro ADHD? Posouváme se od návrhu rozhraní k návrhu chování. Google dělá přes 1200 experimentů. Design systém je živý jazyk. Zvyšte výkon Wordpressu. Claude generuje software za běhu.,
174205947.feature-creep,2025-09-22T05:59:12.064Z,true,,,newsletter,everyone,Bobtnání funkčnosti,"Pomalu narůstající počet funkcí, který znepřehledňuje digitální produkty a oslabuje jejich smysl.",
174204288.poline,2025-09-21T05:59:00.000Z,true,,,newsletter,everyone,Poline – generátor barevných palet,"Generátor barevných palet, který propojuje barvy oblouky v polárních souřadnicích a přináší nečekanou vizuální harmonii.",
174090911.adele-goldberg,2025-09-20T05:59:00.000Z,true,,,newsletter,everyone,Adele Goldberg jako kmotra grafického rozhraní ,"Spoluutvářela moderní grafické uživatelské rozhraní s okny, ikonami, nabídkami a kurzorem myši.",
173967556.affinity-diagram,2025-09-19T05:59:14.605Z,true,,,newsletter,everyone,Diagram souvislostí,"Praktická metoda pro třídění neuspořádaných dat, odhalování vzorců a hledání souvislostí.",
173916406.keyboard-shortcut,2025-09-18T05:59:00.000Z,true,,,newsletter,everyone,Klávesová zkratka,"Ovládání aplikace kombinací kláves zvyšuje rychlost, přístupnost a efektivitu práce. ",
